Filepath1, Filename1, Startline1, Endline1, Type1, Filepath2, Filename2, Startline2, Endline2, Type2, Clonetype, Similarity
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,853,879,default,/code/MAS/src/mas/common/Base64.java,2429982.java,872,898,selected,2,1.0
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,853,879,default,/Steamer/src/com/programiraj/util/Base64.java,2229382.java,874,900,selected,2,1.0
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,853,879,default,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,959,985,selected,2,1.0
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,853,879,default,/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,790,816,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/babbly/src/org/babbly/core/util/Base64.java,1402632.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/src/org/taak/util/Base64.java,183804.java,752,778,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/src/main/net/sf/jailer/util/Base64.java,593263.java,837,863,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,837,863,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/src/java/dovetaildb/util/Base64.java,2430560.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/dev-dir-struct/jssh/src/IharderSourceforgeNet/Base64.java,1802351.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,835,861,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/android/src/com/sugree/jibjib/util/Base64.java,707943.java,837,863,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,848,874,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/eu.more.components/eu.more.cryptographicservice/tags/1.0.0/src/eu/more/cryptographicservice/internal/commons/Base64.java,2510322.java,754,780,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/workspace-mozswing/base64/src/net/sourceforge/iharder/Base64.java,1876215.java,753,779,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,a/src/org/dbreplicator/repconsole/Base64.java,2640664.java,753,779,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/Steamer/src/com/programiraj/util/Base64.java,2229382.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/src/udpInvoker/main/Base64.java,2038811.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/chemoinformatics/org.nodes4knime.chemistry/src/org/nodes4knime/chemicalutils/file/Base64.java,419020.java,901,927,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,754,780,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/eu.more.components/eu.more.cryptographicservicecore/trunk/src/eu/more/cryptographicservicecore/commons/Base64.java,2339370.java,755,781,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,923,949,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/branches/0.5/backend2/core/src/net/sourceforge/ondex/xten/scripting/r/Base64.java,588446.java,839,865,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/yeritools/program/code/src/base/main/java/com/yerihyo/yeritools/text/Base64.java,2190287.java,837,863,selected,2,1.0
/trunk/safearchiveauditsystem/safearchiveauditsystem-web/src/main/java/edu/harvard/iq/safe/saasystem/web/auditschema/EditAuditSchemaInstance.java,2525899.java,749,777,selected,/trunk/safearchiveauditsystem/safearchiveauditsystem-web/src/main/java/edu/harvard/iq/safe/saasystem/web/auditschema/CreateAuditSchemaInstance.java,1424874.java,775,803,selected,2,1.0
/src/com/oranda/util/FileUtils.java,580446.java,7,14,selected,/trunk/libraries/libGDBMS/src/test/java/com/hardcode/gdbms/engine/data/TestUtilities.java,2117277.java,88,95,selected,2,1.0
p/main/Tools.java,2260531.java,504,511,selected,/trunk/libraries/libGDBMS/src/test/java/com/hardcode/gdbms/engine/data/TestUtilities.java,2117277.java,88,95,selected,2,1.0
/moved-to-github/fedora/tags/release-2.1/src/test/junit/fedora/test/FedoraServerTestSetup.java,463196.java,251,258,selected,/trunk/libraries/libGDBMS/src/test/java/com/hardcode/gdbms/engine/data/TestUtilities.java,2117277.java,88,95,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/trunk/babbly/src/org/babbly/core/util/Base64.java,1402632.java,838,864,selected,2,1.0
/trunk/src/org/taak/util/Base64.java,183804.java,752,778,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/trunk/src/main/net/sf/jailer/util/Base64.java,593263.java,837,863,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,837,863,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/trunk/src/java/dovetaildb/util/Base64.java,2430560.java,838,864,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/dev-dir-struct/jssh/src/IharderSourceforgeNet/Base64.java,1802351.java,838,864,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,835,861,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,837,863,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,848,874,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/eu.more.components/eu.more.cryptographicservice/tags/1.0.0/src/eu/more/cryptographicservice/internal/commons/Base64.java,2510322.java,754,780,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/trunk/workspace-mozswing/base64/src/net/sourceforge/iharder/Base64.java,1876215.java,753,779,selected,2,1.0
a/src/org/dbreplicator/repconsole/Base64.java,2640664.java,753,779,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/Steamer/src/com/programiraj/util/Base64.java,2229382.java,838,864,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/src/udpInvoker/main/Base64.java,2038811.java,838,864,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/trunk/chemoinformatics/org.nodes4knime.chemistry/src/org/nodes4knime/chemicalutils/file/Base64.java,419020.java,901,927,selected,2,1.0
/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,754,780,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/eu.more.components/eu.more.cryptographicservicecore/trunk/src/eu/more/cryptographicservicecore/commons/Base64.java,2339370.java,755,781,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,923,949,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/branches/0.5/backend2/core/src/net/sourceforge/ondex/xten/scripting/r/Base64.java,588446.java,839,865,selected,2,1.0
/yeritools/program/code/src/base/main/java/com/yerihyo/yeritools/text/Base64.java,2190287.java,837,863,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,2,1.0
/JackySong-Core/src/jacky/lanlan/song/io/FileUtils.java,861615.java,708,720,selected,/tags/v20080609_before_UML_preferences/org.apache.commons.io/src/java/org/apache/commons/io/FileUtils.java,880474.java,777,789,selected,2,1.0
/plugin/src/edu/hawaii/ics/csdl/jupiter/test/ProjectMockup.java,971300.java,176,182,selected,/cleartk-ml-tksvmlight/src/main/java/org/cleartk/classifier/tksvmlight/OVATKSVMlightDataWriter.java,530308.java,111,117,selected,2,1.0
/src/meconsea/webcoll/util/FileComm.java,1909072.java,177,190,selected,/src/meconsea/webcoll/util/FileComm.java,1909072.java,200,213,selected,2,1.0
/src/meconsea/webcoll/util/FileComm.java,1909072.java,136,149,selected,/src/meconsea/webcoll/util/FileComm.java,1909072.java,200,213,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/Cydonia/src/iharder/net/base64/Base64.java,1966020.java,894,920,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/restclient-lib/src/main/java/org/wiztools/restclient/Base64.java,364540.java,871,897,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/base/Base64.java,964253.java,874,900,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/groom/utils/Base64.java,2365821.java,874,900,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,872,898,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/src/net/sf/mailand/smtp/server/Base64.java,2599719.java,874,900,selected,2,1.0
/Base64.java,77069.java,872,898,default,/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/trunk/chemoinformatics/org.nodes4knime.chemistry/src/org/nodes4knime/chemicalutils/file/Base64.java,419020.java,939,965,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/branches/0.5/backend2/core/src/net/sourceforge/ondex/xten/scripting/r/Base64.java,588446.java,875,901,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,873,899,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/ourproject/trunk/src/main/java/it/unibo/deis/uniboEnv_p2p/application/utils/Base64.java,1931054.java,874,900,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,884,910,selected,2,1.0
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,889,915,default,/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/code/MAS/src/mas/common/Base64.java,2429982.java,872,898,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/Steamer/src/com/programiraj/util/Base64.java,2229382.java,874,900,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,959,985,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,790,816,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/Cydonia/src/iharder/net/base64/Base64.java,1966020.java,894,920,selected,2,1.0
/restclient-lib/src/main/java/org/wiztools/restclient/Base64.java,364540.java,871,897,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/base/Base64.java,964253.java,874,900,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/groom/utils/Base64.java,2365821.java,874,900,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,872,898,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/src/net/sf/mailand/smtp/server/Base64.java,2599719.java,874,900,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/Base64.java,77069.java,872,898,default,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/trunk/chemoinformatics/org.nodes4knime.chemistry/src/org/nodes4knime/chemicalutils/file/Base64.java,419020.java,939,965,selected,2,1.0
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/branches/0.5/backend2/core/src/net/sourceforge/ondex/xten/scripting/r/Base64.java,588446.java,875,901,selected,2,1.0
/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,873,899,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/ourproject/trunk/src/main/java/it/unibo/deis/uniboEnv_p2p/application/utils/Base64.java,1931054.java,874,900,selected,2,1.0
/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,884,910,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,889,915,default,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/code/MAS/src/mas/common/Base64.java,2429982.java,872,898,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/Steamer/src/com/programiraj/util/Base64.java,2229382.java,874,900,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,959,985,selected,2,1.0
/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,790,816,selected,/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/groom/utils/Base64.java,2365821.java,838,864,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/Cydonia/src/iharder/net/base64/Base64.java,1966020.java,894,920,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/restclient-lib/src/main/java/org/wiztools/restclient/Base64.java,364540.java,871,897,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/base/Base64.java,964253.java,874,900,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/groom/utils/Base64.java,2365821.java,838,864,selected,/groom/utils/Base64.java,2365821.java,874,900,selected,2,1.0
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,872,898,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/src/net/sf/mailand/smtp/server/Base64.java,2599719.java,874,900,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/Base64.java,77069.java,872,898,default,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/groom/utils/Base64.java,2365821.java,838,864,selected,/trunk/chemoinformatics/org.nodes4knime.chemistry/src/org/nodes4knime/chemicalutils/file/Base64.java,419020.java,939,965,selected,2,1.0
/groom/utils/Base64.java,2365821.java,838,864,selected,/branches/0.5/backend2/core/src/net/sourceforge/ondex/xten/scripting/r/Base64.java,588446.java,875,901,selected,2,1.0
/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,873,899,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/ourproject/trunk/src/main/java/it/unibo/deis/uniboEnv_p2p/application/utils/Base64.java,1931054.java,874,900,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,884,910,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,889,915,default,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/code/MAS/src/mas/common/Base64.java,2429982.java,872,898,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/Steamer/src/com/programiraj/util/Base64.java,2229382.java,874,900,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/groom/utils/Base64.java,2365821.java,838,864,selected,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,959,985,selected,2,1.0
/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,790,816,selected,/groom/utils/Base64.java,2365821.java,838,864,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/trunk/babbly/src/org/babbly/core/util/Base64.java,1402632.java,838,864,selected,2,1.0
/trunk/src/org/taak/util/Base64.java,183804.java,752,778,selected,/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/trunk/src/main/net/sf/jailer/util/Base64.java,593263.java,837,863,selected,2,1.0
/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,837,863,selected,/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/trunk/src/java/dovetaildb/util/Base64.java,2430560.java,838,864,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/dev-dir-struct/jssh/src/IharderSourceforgeNet/Base64.java,1802351.java,838,864,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/trunk/src/com/patientis/business/security/Base64.java,304936.java,835,861,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,837,863,selected,/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,2,1.0
/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,848,874,selected,/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/eu.more.components/eu.more.cryptographicservice/tags/1.0.0/src/eu/more/cryptographicservice/internal/commons/Base64.java,2510322.java,754,780,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/trunk/workspace-mozswing/base64/src/net/sourceforge/iharder/Base64.java,1876215.java,753,779,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,a/src/org/dbreplicator/repconsole/Base64.java,2640664.java,753,779,selected,2,1.0
/Steamer/src/com/programiraj/util/Base64.java,2229382.java,838,864,selected,/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/src/udpInvoker/main/Base64.java,2038811.java,838,864,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/trunk/chemoinformatics/org.nodes4knime.chemistry/src/org/nodes4knime/chemicalutils/file/Base64.java,419020.java,901,927,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,754,780,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/eu.more.components/eu.more.cryptographicservicecore/trunk/src/eu/more/cryptographicservicecore/commons/Base64.java,2339370.java,755,781,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,923,949,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/branches/0.5/backend2/core/src/net/sourceforge/ondex/xten/scripting/r/Base64.java,588446.java,839,865,selected,2,1.0
/yeritools/program/code/src/base/main/java/com/yerihyo/yeritools/text/Base64.java,2190287.java,837,863,selected,/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,2,1.0
/trunk/babbly/src/org/babbly/core/util/Base64.java,1402632.java,838,864,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/trunk/src/org/taak/util/Base64.java,183804.java,752,778,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/trunk/src/main/net/sf/jailer/util/Base64.java,593263.java,837,863,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,837,863,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/trunk/src/java/dovetaildb/util/Base64.java,2430560.java,838,864,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/dev-dir-struct/jssh/src/IharderSourceforgeNet/Base64.java,1802351.java,838,864,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/trunk/src/com/patientis/business/security/Base64.java,304936.java,835,861,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,837,863,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,848,874,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/eu.more.components/eu.more.cryptographicservice/tags/1.0.0/src/eu/more/cryptographicservice/internal/commons/Base64.java,2510322.java,754,780,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
/trunk/workspace-mozswing/base64/src/net/sourceforge/iharder/Base64.java,1876215.java,753,779,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
a/src/org/dbreplicator/repconsole/Base64.java,2640664.java,753,779,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,2,1.0
